hora,metaf,aero,hora_dt
1654290000000,"METAF SBSP 032100Z  17007KT 3000    RABR OVC033   16/14 Q1021=
",SBSP,2022-06-03 21:00:00
1654293600000,"METAF SBSP 032200Z  18006KT 3000     BR OVC033   15/14 Q1021=
",SBSP,2022-06-03 22:00:00
1654297200000,"METAF SBSP 032300Z  18005KT 3000     BR OVC033   15/13 Q1022=
",SBSP,2022-06-03 23:00:00
1654300800000,"METAF SBGL 040000Z  13002KT 3000     BR OVC033   21/19 Q1020=
",SBGL,2022-06-04 00:00:00
1654304400000,"METAF SBGL 040100Z  13007KT 3000    RABR OVC033   21/19 Q1021=
",SBGL,2022-06-04 01:00:00
1654300800000,"METAF SBGR 040000Z  16005KT 2000     BR OVC033   13/12 Q1022=
",SBGR,2022-06-04 00:00:00
1654304400000,"METAF SBGR 040100Z  14004KT 1000     BR OVC014   12/11 Q1022=
",SBGR,2022-06-04 01:00:00
1654300800000,"METAF SBKP 040000Z  14010KT 9999       BKN033   18/13 Q1021=
",SBKP,2022-06-04 00:00:00
1654304400000,"METAF SBKP 040100Z  14008KT 9000       SCT033   17/13 Q1021=
",SBKP,2022-06-04 01:00:00
1654300800000,"METAF SBSP 040000Z  19005KT 2000     BR OVC022   16/14 Q1022=
",SBSP,2022-06-04 00:00:00
1654304400000,"METAF SBSP 040100Z  15008KT 2000    RABR OVC033   16/14 Q1022=
",SBSP,2022-06-04 01:00:00
1654538400000,"METAF SBGL 061800Z  17003KT CAVOK 24/16 Q1012=
",SBGL,2022-06-06 18:00:00
1654542000000,"METAF SBGL 061900Z  15005KT CAVOK 25/16 Q1013=
",SBGL,2022-06-06 19:00:00
1654545600000,"METAF SBGL 062000Z  17006KT CAVOK 24/17 Q1016=
",SBGL,2022-06-06 20:00:00
1654549200000,"METAF SBGL 062100Z  13005KT CAVOK 24/17 Q1013=
",SBGL,2022-06-06 21:00:00
1654552800000,"METAF SBGL 062200Z  11005KT CAVOK 24/17 Q1014=
",SBGL,2022-06-06 22:00:00
1654556400000,"METAF SBGL 062300Z 07002KT CAVOK 23/17 Q1015=
",SBGL,2022-06-06 23:00:00
1654538400000,"METAF SBGR 061800Z  29009KT CAVOK 23/12 Q1013=
",SBGR,2022-06-06 18:00:00
1654542000000,"METAF SBGR 061900Z  28006KT CAVOK 21/12 Q1014=
",SBGR,2022-06-06 19:00:00
1654545600000,"METAF SBGR 062000Z  28005KT CAVOK 22/13 Q1016=
",SBGR,2022-06-06 20:00:00
1654549200000,"METAF SBGR 062100Z  29007KT CAVOK 19/12 Q1013=
",SBGR,2022-06-06 21:00:00
1654552800000,"METAF SBGR 062200Z  29005KT CAVOK 18/12 Q1015=
",SBGR,2022-06-06 22:00:00
1654556400000,"METAF SBGR 062300Z  31006KT CAVOK 17/12 Q1016=
",SBGR,2022-06-06 23:00:00
1654538400000,"METAF SBKP 061800Z  30008KT CAVOK 26/11 Q1013=
",SBKP,2022-06-06 18:00:00
1654542000000,"METAF SBKP 061900Z  30007KT CAVOK 26/12 Q1014=
",SBKP,2022-06-06 19:00:00
1654545600000,"METAF SBKP 062000Z  30005KT CAVOK 26/12 Q1016=
",SBKP,2022-06-06 20:00:00
1654549200000,"METAF SBKP 062100Z  28006KT CAVOK 24/12 Q1012=
",SBKP,2022-06-06 21:00:00
1654552800000,"METAF SBKP 062200Z  28003KT CAVOK 23/12 Q1015=
",SBKP,2022-06-06 22:00:00
1654556400000,"METAF SBKP 062300Z  32003KT CAVOK 22/12 Q1016=
",SBKP,2022-06-06 23:00:00
1654538400000,"METAF SBSP 061800Z  30010KT CAVOK 25/12 Q1014=
",SBSP,2022-06-06 18:00:00
1654542000000,"METAF SBSP 061900Z  30008KT CAVOK 24/11 Q1014=
",SBSP,2022-06-06 19:00:00
1654545600000,"METAF SBSP 062000Z  30007KT CAVOK 24/11 Q1016=
",SBSP,2022-06-06 20:00:00
1654549200000,"METAF SBSP 062100Z  31005KT CAVOK 23/12 Q1012=
",SBSP,2022-06-06 21:00:00
1654552800000,"METAF SBSP 062200Z  31003KT CAVOK 22/12 Q1015=
",SBSP,2022-06-06 22:00:00
1654556400000,"METAF SBSP 062300Z  31004KT CAVOK 22/13 Q1016=
",SBSP,2022-06-06 23:00:00
1654560000000,"METAF SBGL 070000Z  14004KT CAVOK 23/16 Q1014=
",SBGL,2022-06-07 00:00:00
1654563600000,"METAF SBGL 070100Z  13004KT CAVOK 22/16 Q1014=
",SBGL,2022-06-07 01:00:00
1654567200000,"METAF SBGL 070200Z  11003KT CAVOK 22/16 Q1017=
",SBGL,2022-06-07 02:00:00
1654570800000,"METAF SBGL 070300Z 07004KT CAVOK 22/15 Q1013=
",SBGL,2022-06-07 03:00:00
1654574400000,"METAF SBGL 070400Z 06002KT CAVOK 22/15 Q1013=
",SBGL,2022-06-07 04:00:00
1654578000000,"METAF SBGL 070500Z  24001KT CAVOK 23/15 Q1013=
",SBGL,2022-06-07 05:00:00
1654581600000,"METAF SBGL 070600Z  23005KT CAVOK 21/14 Q1010=
",SBGL,2022-06-07 06:00:00
1654585200000,"METAF SBGL 070700Z  18004KT CAVOK 21/14 Q1011=
",SBGL,2022-06-07 07:00:00
1654588800000,"METAF SBGL 070800Z  18004KT CAVOK 21/15 Q1014=
",SBGL,2022-06-07 08:00:00
1654592400000,"METAF SBGL 070900Z  16002KT CAVOK 21/15 Q1012=
",SBGL,2022-06-07 09:00:00
1654596000000,"METAF SBGL 071000Z  35001KT CAVOK 21/15 Q1013=
",SBGL,2022-06-07 10:00:00
1654599600000,"METAF SBGL 071100Z  28001KT CAVOK 22/15 Q1015=
",SBGL,2022-06-07 11:00:00
1654603200000,"METAF SBGL 071200Z  27006KT CAVOK 22/14 Q1013=
",SBGL,2022-06-07 12:00:00
1654606800000,"METAF SBGL 071300Z  34001KT CAVOK 23/15 Q1013=
",SBGL,2022-06-07 13:00:00
1654610400000,"METAF SBGL 071400Z 05003KT CAVOK 23/16 Q1016=
",SBGL,2022-06-07 14:00:00
1654614000000,"METAF SBGL 071500Z 09003KT CAVOK 23/16 Q1012=
",SBGL,2022-06-07 15:00:00
1654617600000,"METAF SBGL 071600Z  14004KT CAVOK 24/16 Q1012=
",SBGL,2022-06-07 16:00:00
1654621200000,"METAF SBGL 071700Z  15006KT CAVOK 24/16 Q1012=
",SBGL,2022-06-07 17:00:00
1654624800000,"METAF SBGL 071800Z  17008KT CAVOK 24/18 Q1011=
",SBGL,2022-06-07 18:00:00
1654628400000,"METAF SBGL 071900Z  17008KT CAVOK 23/19 Q1012=
",SBGL,2022-06-07 19:00:00
1654632000000,"METAF SBGL 072000Z  18006KT 6000       FEW018   23/20 Q1015=
",SBGL,2022-06-07 20:00:00
1654635600000,"METAF SBGL 072100Z  18004KT 5000     BR BKN014   22/20 Q1014=
",SBGL,2022-06-07 21:00:00
1654639200000,"METAF SBGL 072200Z  18003KT 4000     BR BKN011   22/20 Q1014=
",SBGL,2022-06-07 22:00:00
1654642800000,"METAF SBGL 072300Z  24002KT 3000     BR BKN011   22/20 Q1015=
",SBGL,2022-06-07 23:00:00
1654560000000,"METAF SBGR 070000Z  30006KT CAVOK 16/12 Q1016=
",SBGR,2022-06-07 00:00:00
1654563600000,"METAF SBGR 070100Z  31005KT CAVOK 16/12 Q1015=
",SBGR,2022-06-07 01:00:00
1654567200000,"METAF SBGR 070200Z  36006KT CAVOK 16/12 Q1018=
",SBGR,2022-06-07 02:00:00
1654570800000,"METAF SBGR 070300Z  35007KT CAVOK 16/12 Q1013=
",SBGR,2022-06-07 03:00:00
1654574400000,"METAF SBGR 070400Z  35006KT CAVOK 16/12 Q1014=
",SBGR,2022-06-07 04:00:00
1654578000000,"METAF SBGR 070500Z  34006KT CAVOK 16/12 Q1015=
",SBGR,2022-06-07 05:00:00
1654581600000,"METAF SBGR 070600Z  34005KT CAVOK 15/11 Q1012=
",SBGR,2022-06-07 06:00:00
1654585200000,"METAF SBGR 070700Z  34005KT CAVOK 15/11 Q1012=
",SBGR,2022-06-07 07:00:00
1654588800000,"METAF SBGR 070800Z  35006KT CAVOK 15/12 Q1015=
",SBGR,2022-06-07 08:00:00
1654592400000,"METAF SBGR 070900Z  35008KT CAVOK 16/12 Q1011=
",SBGR,2022-06-07 09:00:00
1654596000000,"METAF SBGR 071000Z  34007KT CAVOK 15/11 Q1013=
",SBGR,2022-06-07 10:00:00
1654599600000,"METAF SBGR 071100Z  33008KT CAVOK 18/12 Q1015=
",SBGR,2022-06-07 11:00:00
1654603200000,"METAF SBGR 071200Z  34008KT CAVOK 20/13 Q1014=
",SBGR,2022-06-07 12:00:00
1654606800000,"METAF SBGR 071300Z  33010KT CAVOK 22/13 Q1014=
",SBGR,2022-06-07 13:00:00
1654610400000,"METAF SBGR 071400Z  32010KT CAVOK 23/13 Q1017=
",SBGR,2022-06-07 14:00:00
1654614000000,"METAF SBGR 071500Z  31011KT CAVOK 24/12 Q1012=
",SBGR,2022-06-07 15:00:00
1654617600000,"METAF SBGR 071600Z  30011KT CAVOK 24/11 Q1013=
",SBGR,2022-06-07 16:00:00
1654621200000,"METAF SBGR 071700Z  30010KT CAVOK 25/11 Q1013=
",SBGR,2022-06-07 17:00:00
1654624800000,"METAF SBGR 071800Z  30008KT CAVOK 25/11 Q1011=
",SBGR,2022-06-07 18:00:00
1654628400000,"METAF SBGR 071900Z  29005KT CAVOK 24/11 Q1012=
",SBGR,2022-06-07 19:00:00
1654632000000,"METAF SBGR 072000Z  15005KT CAVOK 21/15 Q1014=
",SBGR,2022-06-07 20:00:00
1654635600000,"METAF SBGR 072100Z  15006KT 2000     BR OVC033   17/16 Q1011=
",SBGR,2022-06-07 21:00:00
1654639200000,"METAF SBGR 072200Z  12006KT 2000     BR OVC033   17/16 Q1013=
",SBGR,2022-06-07 22:00:00
1654642800000,"METAF SBGR 072300Z 09007KT 2000     BR OVC026   17/16 Q1015=
",SBGR,2022-06-07 23:00:00
1654560000000,"METAF SBKP 070000Z  29003KT CAVOK 20/13 Q1014=
",SBKP,2022-06-07 00:00:00
1654563600000,"METAF SBKP 070100Z 06005KT CAVOK 19/13 Q1015=
",SBKP,2022-06-07 01:00:00
1654567200000,"METAF SBKP 070200Z 06006KT CAVOK 19/12 Q1018=
",SBKP,2022-06-07 02:00:00
1654570800000,"METAF SBKP 070300Z 04006KT CAVOK 18/12 Q1013=
",SBKP,2022-06-07 03:00:00
1654574400000,"METAF SBKP 070400Z 03006KT CAVOK 18/12 Q1014=
",SBKP,2022-06-07 04:00:00
1654578000000,"METAF SBKP 070500Z 02006KT CAVOK 18/12 Q1014=
",SBKP,2022-06-07 05:00:00
1654581600000,"METAF SBKP 070600Z 01005KT CAVOK 17/13 Q1011=
",SBKP,2022-06-07 06:00:00
1654585200000,"METAF SBKP 070700Z 03004KT CAVOK 16/12 Q1012=
",SBKP,2022-06-07 07:00:00
1654588800000,"METAF SBKP 070800Z 02007KT CAVOK 17/12 Q1015=
",SBKP,2022-06-07 08:00:00
1654592400000,"METAF SBKP 070900Z 02007KT CAVOK 16/12 Q1011=
",SBKP,2022-06-07 09:00:00
1654596000000,"METAF SBKP 071000Z 02006KT CAVOK 16/12 Q1013=
",SBKP,2022-06-07 10:00:00
1654599600000,"METAF SBKP 071100Z  36006KT CAVOK 18/12 Q1015=
",SBKP,2022-06-07 11:00:00
1654603200000,"METAF SBKP 071200Z  36007KT CAVOK 19/12 Q1013=
",SBKP,2022-06-07 12:00:00
1654606800000,"METAF SBKP 071300Z  36007KT CAVOK 21/12 Q1014=
",SBKP,2022-06-07 13:00:00
1654610400000,"METAF SBKP 071400Z  34007KT CAVOK 24/12 Q1017=
",SBKP,2022-06-07 14:00:00
1654614000000,"METAF SBKP 071500Z  32009KT CAVOK 25/11 Q1012=
",SBKP,2022-06-07 15:00:00
1654617600000,"METAF SBKP 071600Z  31009KT CAVOK 27/10 Q1013=
",SBKP,2022-06-07 16:00:00
1654621200000,"METAF SBKP 071700Z  31010KT CAVOK 27/09 Q1013=
",SBKP,2022-06-07 17:00:00
1654624800000,"METAF SBKP 071800Z  31008KT CAVOK 28/08 Q1010=
",SBKP,2022-06-07 18:00:00
1654628400000,"METAF SBKP 071900Z  30008KT CAVOK 28/09 Q1011=
",SBKP,2022-06-07 19:00:00
1654632000000,"METAF SBKP 072000Z  30007KT CAVOK 27/09 Q1013=
",SBKP,2022-06-07 20:00:00
1654635600000,"METAF SBKP 072100Z  30003KT CAVOK 25/09 Q1010=
",SBKP,2022-06-07 21:00:00
1654639200000,"METAF SBKP 072200Z  21003KT CAVOK 24/11 Q1012=
",SBKP,2022-06-07 22:00:00
1654642800000,"METAF SBKP 072300Z  13008KT CAVOK 22/14 Q1013=
",SBKP,2022-06-07 23:00:00
1654560000000,"METAF SBSP 070000Z  28005KT CAVOK 19/13 Q1017=
",SBSP,2022-06-07 00:00:00
1654563600000,"METAF SBSP 070100Z  30004KT CAVOK 18/13 Q1015=
",SBSP,2022-06-07 01:00:00
1654567200000,"METAF SBSP 070200Z  33004KT CAVOK 18/13 Q1017=
",SBSP,2022-06-07 02:00:00
1654570800000,"METAF SBSP 070300Z  34005KT CAVOK 17/13 Q1013=
",SBSP,2022-06-07 03:00:00
1654574400000,"METAF SBSP 070400Z  25001KT CAVOK 17/13 Q1014=
",SBSP,2022-06-07 04:00:00
1654578000000,"METAF SBSP 070500Z  18003KT 4000     BR SCT033   16/13 Q1015=
",SBSP,2022-06-07 05:00:00
1654581600000,"METAF SBSP 070600Z  30002KT 3000     BR SCT033   16/14 Q1013=
",SBSP,2022-06-07 06:00:00
1654585200000,"METAF SBSP 070700Z  30003KT 3000     BR SCT033   16/14 Q1012=
",SBSP,2022-06-07 07:00:00
1654588800000,"METAF SBSP 070800Z  33004KT 4000     BR FEW033   16/13 Q1014=
",SBSP,2022-06-07 08:00:00
1654592400000,"METAF SBSP 070900Z  34005KT 6000       FEW033   16/12 Q1011=
",SBSP,2022-06-07 09:00:00
1654596000000,"METAF SBSP 071000Z  32004KT CAVOK 16/12 Q1013=
",SBSP,2022-06-07 10:00:00
1654599600000,"METAF SBSP 071100Z  33005KT CAVOK 18/12 Q1015=
",SBSP,2022-06-07 11:00:00
1654603200000,"METAF SBSP 071200Z  36005KT CAVOK 19/13 Q1014=
",SBSP,2022-06-07 12:00:00
1654606800000,"METAF SBSP 071300Z  33007KT CAVOK 21/12 Q1014=
",SBSP,2022-06-07 13:00:00
1654610400000,"METAF SBSP 071400Z  32008KT CAVOK 23/12 Q1016=
",SBSP,2022-06-07 14:00:00
1654614000000,"METAF SBSP 071500Z  30006KT CAVOK 23/11 Q1012=
",SBSP,2022-06-07 15:00:00
1654617600000,"METAF SBSP 071600Z  29006KT CAVOK 24/11 Q1013=
",SBSP,2022-06-07 16:00:00
1654621200000,"METAF SBSP 071700Z  28005KT CAVOK 24/12 Q1014=
",SBSP,2022-06-07 17:00:00
1654624800000,"METAF SBSP 071800Z  14009KT 6000       OVC010   20/17 Q1013=
",SBSP,2022-06-07 18:00:00
1654628400000,"METAF SBSP 071900Z  14009KT 3000     BR OVC033   19/17 Q1012=
",SBSP,2022-06-07 19:00:00
1654632000000,"METAF SBSP 072000Z  14009KT 2000     BR OVC031   18/16 Q1014=
",SBSP,2022-06-07 20:00:00
1654635600000,"METAF SBSP 072100Z  14007KT 1000     BR OVC031   17/16 Q1011=
",SBSP,2022-06-07 21:00:00
1654639200000,"METAF SBSP 072200Z  12007KT 2000     BR OVC031   17/16 Q1013=
",SBSP,2022-06-07 22:00:00
1654642800000,"METAF SBSP 072300Z  11005KT 2000     BR OVC033   18/16 Q1016=
",SBSP,2022-06-07 23:00:00
1654646400000,"METAF SBGL 080000Z  30005KT 5000     BR OVC015   22/19 Q1015=
",SBGL,2022-06-08 00:00:00
1654650000000,"METAF SBGL 080100Z  33004KT 4000     BR OVC015   22/19 Q1015=
",SBGL,2022-06-08 01:00:00
1654653600000,"METAF SBGL 080200Z  33005KT 5000     BR OVC017   22/19 Q1017=
",SBGL,2022-06-08 02:00:00
1654657200000,"METAF SBGL 080300Z  32003KT 4000     BR OVC017   21/19 Q1015=
",SBGL,2022-06-08 03:00:00
1654660800000,"METAF SBGL 080400Z 02001KT 4000     BR BKN018   21/19 Q1015=
",SBGL,2022-06-08 04:00:00
1654664400000,"METAF SBGL 080500Z  17001KT 3000     BR BKN018   21/19 Q1015=
",SBGL,2022-06-08 05:00:00
1654668000000,"METAF SBGL 080600Z  29003KT 3000     BR OVC019   20/18 Q1014=
",SBGL,2022-06-08 06:00:00
1654671600000,"METAF SBGL 080700Z  31001KT 3000     BR OVC018   20/18 Q1015=
",SBGL,2022-06-08 07:00:00
1654675200000,"METAF SBGL 080800Z  32003KT 3000     BR OVC020   20/18 Q1017=
",SBGL,2022-06-08 08:00:00
1654678800000,"METAF SBGL 080900Z  32004KT 4000     BR OVC024   20/18 Q1016=
",SBGL,2022-06-08 09:00:00
1654682400000,"METAF SBGL 081000Z  30003KT 5000     BR OVC019   20/18 Q1016=
",SBGL,2022-06-08 10:00:00
1654686000000,"METAF SBGL 081100Z  32003KT 6000       OVC021   21/18 Q1018=
",SBGL,2022-06-08 11:00:00
1654689600000,"METAF SBGL 081200Z  16002KT 6000       SCT010   20/17 Q1016=
",SBGL,2022-06-08 12:00:00
1654693200000,"METAF SBGL 081300Z 09005KT 5000     BR SCT033   21/18 Q1017=
",SBGL,2022-06-08 13:00:00
1654696800000,"METAF SBGL 081400Z 05003KT 5000     BR SCT033   21/18 Q1018=
",SBGL,2022-06-08 14:00:00
1654700400000,"METAF SBGL 081500Z 03003KT 7000       SCT033   21/18 Q1016=
",SBGL,2022-06-08 15:00:00
1654704000000,"METAF SBGL 081600Z 09002KT 9999       FEW033   22/18 Q1014=
",SBGL,2022-06-08 16:00:00
1654707600000,"METAF SBGL 081700Z  12002KT CAVOK 23/18 Q1014=
",SBGL,2022-06-08 17:00:00
1654711200000,"METAF SBGL 081800Z  16009KT CAVOK 23/19 Q1012=
",SBGL,2022-06-08 18:00:00
1654714800000,"METAF SBGL 081900Z  15008KT 6000       SCT018   23/19 Q1015=
",SBGL,2022-06-08 19:00:00
1654718400000,"METAF SBGL 082000Z  15005KT 5000     BR BKN017   23/20 Q1017=
",SBGL,2022-06-08 20:00:00
1654722000000,"METAF SBGL 082100Z  11002KT 4000     BR BKN016   22/20 Q1015=
",SBGL,2022-06-08 21:00:00
1654725600000,"METAF SBGL 082200Z  11004KT 5000     BR SCT015   22/19 Q1016=
",SBGL,2022-06-08 22:00:00
1654729200000,"METAF SBGL 082300Z 08004KT 4000     BR SCT014   22/19 Q1016=
",SBGL,2022-06-08 23:00:00
1654646400000,"METAF SBGR 080000Z 08007KT 2000     BR OVC021   16/15 Q1014=
",SBGR,2022-06-08 00:00:00
1654650000000,"METAF SBGR 080100Z  10006KT 1000     BR OVC024   16/15 Q1014=
",SBGR,2022-06-08 01:00:00
1654653600000,"METAF SBGR 080200Z  13004KT 2000     BR OVC028   17/15 Q1017=
",SBGR,2022-06-08 02:00:00
1654657200000,"METAF SBGR 080300Z 07004KT 1000     BR OVC033   16/15 Q1013=
",SBGR,2022-06-08 03:00:00
1654660800000,"METAF SBGR 080400Z 06005KT 1000     BR OVC033   16/15 Q1014=
",SBGR,2022-06-08 04:00:00
1654664400000,"METAF SBGR 080500Z 04004KT 2000     BR BKN033   16/14 Q1015=
",SBGR,2022-06-08 05:00:00
1654668000000,"METAF SBGR 080600Z 04004KT 1000     BR OVC027   15/15 Q1014=
",SBGR,2022-06-08 06:00:00
1654671600000,"METAF SBGR 080700Z 05002KT 1000     BR BKN031   14/13 Q1014=
",SBGR,2022-06-08 07:00:00
1654675200000,"METAF SBGR 080800Z  36004KT 2000     BR BKN033   14/13 Q1016=
",SBGR,2022-06-08 08:00:00
1654678800000,"METAF SBGR 080900Z  34006KT 3000     BR SCT032   15/13 Q1013=
",SBGR,2022-06-08 09:00:00
1654682400000,"METAF SBGR 081000Z  34006KT 4000     BR SCT033   15/13 Q1015=
",SBGR,2022-06-08 10:00:00
1654686000000,"METAF SBGR 081100Z  32008KT 5000     BR SCT033   17/14 Q1017=
",SBGR,2022-06-08 11:00:00
1654689600000,"METAF SBGR 081200Z  36002KT 7000       BKN015   18/15 Q1017=
",SBGR,2022-06-08 12:00:00
1654693200000,"METAF SBGR 081300Z  32003KT 9999       BKN024   21/15 Q1017=
",SBGR,2022-06-08 13:00:00
1654696800000,"METAF SBGR 081400Z  32007KT 9999       BKN030   22/15 Q1019=
",SBGR,2022-06-08 14:00:00
1654700400000,"METAF SBGR 081500Z  31009KT 9999       SCT032   23/14 Q1015=
",SBGR,2022-06-08 15:00:00
1654704000000,"METAF SBGR 081600Z  30009KT 9999       FEW033   23/14 Q1015=
",SBGR,2022-06-08 16:00:00
1654707600000,"METAF SBGR 081700Z  29009KT 9999       FEW033   23/14 Q1015=
",SBGR,2022-06-08 17:00:00
1654711200000,"METAF SBGR 081800Z  29003KT 9999  - RA  BKN025   22/16 Q1012=
",SBGR,2022-06-08 18:00:00
1654714800000,"METAF SBGR 081900Z  22003KT 9999  - RA  SCT027   22/16 Q1015=
",SBGR,2022-06-08 19:00:00
1654718400000,"METAF SBGR 082000Z  16007KT 5000  -TSRABR BKN015 FEW030CB 19/16 Q1016=
",SBGR,2022-06-08 20:00:00
1654722000000,"METAF SBGR 082100Z  13005KT 2000    RABR OVC029   16/15 Q1013=
",SBGR,2022-06-08 21:00:00
1654725600000,"METAF SBGR 082200Z  12005KT 2000     BR OVC029   16/15 Q1016=
",SBGR,2022-06-08 22:00:00
1654729200000,"METAF SBGR 082300Z  10004KT 1000     BR OVC031   16/15 Q1017=
",SBGR,2022-06-08 23:00:00
1654646400000,"METAF SBKP 080000Z  11010KT 5000     BR SCT026   19/16 Q1012=
",SBKP,2022-06-08 00:00:00
1654650000000,"METAF SBKP 080100Z  11006KT 5000     BR BKN027   19/16 Q1013=
",SBKP,2022-06-08 01:00:00
1654653600000,"METAF SBKP 080200Z  12003KT 4000     BR BKN023   18/16 Q1016=
",SBKP,2022-06-08 02:00:00
1654657200000,"METAF SBKP 080300Z 08004KT 4000     BR SCT033   18/16 Q1013=
",SBKP,2022-06-08 03:00:00
1654660800000,"METAF SBKP 080400Z 08004KT 5000     BR FEW033   18/15 Q1013=
",SBKP,2022-06-08 04:00:00
1654664400000,"METAF SBKP 080500Z 05004KT 7000       FEW033   18/14 Q1014=
",SBKP,2022-06-08 05:00:00
1654668000000,"METAF SBKP 080600Z 06004KT 4000     BR SCT032   17/15 Q1013=
",SBKP,2022-06-08 06:00:00
1654671600000,"METAF SBKP 080700Z 08002KT 4000     BR SCT033   17/15 Q1014=
",SBKP,2022-06-08 07:00:00
1654675200000,"METAF SBKP 080800Z 01003KT 4000     BR SCT033   17/15 Q1016=
",SBKP,2022-06-08 08:00:00
1654678800000,"METAF SBKP 080900Z  36004KT 4000     BR SCT033   17/14 Q1014=
",SBKP,2022-06-08 09:00:00
1654682400000,"METAF SBKP 081000Z  35004KT 4000     BR SCT033   17/14 Q1015=
",SBKP,2022-06-08 10:00:00
1654686000000,"METAF SBKP 081100Z 01006KT 8000       FEW033   18/14 Q1017=
",SBKP,2022-06-08 11:00:00
1654689600000,"METAF SBKP 081200Z 01003KT 8000       SCT031   18/14 Q1016=
",SBKP,2022-06-08 12:00:00
1654693200000,"METAF SBKP 081300Z  36005KT 9999       SCT032   21/14 Q1018=
",SBKP,2022-06-08 13:00:00
1654696800000,"METAF SBKP 081400Z  35006KT 9999       SCT030   22/14 Q1019=
",SBKP,2022-06-08 14:00:00
1654700400000,"METAF SBKP 081500Z  33008KT 9999       BKN032   23/14 Q1015=
",SBKP,2022-06-08 15:00:00
1654704000000,"METAF SBKP 081600Z  33008KT 9999       BKN033   24/15 Q1015=
",SBKP,2022-06-08 16:00:00
1654707600000,"METAF SBKP 081700Z  32008KT 9999       BKN033   25/15 Q1015=
",SBKP,2022-06-08 17:00:00
1654711200000,"METAF SBKP 081800Z  33006KT 9999       BKN033   25/14 Q1011=
",SBKP,2022-06-08 18:00:00
1654714800000,"METAF SBKP 081900Z  33006KT 9999       SCT033   25/15 Q1014=
",SBKP,2022-06-08 19:00:00
1654718400000,"METAF SBKP 082000Z  33005KT 9999       BKN033   24/15 Q1015=
",SBKP,2022-06-08 20:00:00
1654722000000,"METAF SBKP 082100Z  34006KT 9999       BKN033   23/15 Q1012=
",SBKP,2022-06-08 21:00:00
1654725600000,"METAF SBKP 082200Z  29005KT 9999    RA  OVC026   22/16 Q1015=
",SBKP,2022-06-08 22:00:00
1654729200000,"METAF SBKP 082300Z  19003KT 6000  - RA  BKN014   21/17 Q1016=
",SBKP,2022-06-08 23:00:00
1654646400000,"METAF SBSP 080000Z 08004KT 3000     BR OVC033   18/16 Q1015=
",SBSP,2022-06-08 00:00:00
1654650000000,"METAF SBSP 080100Z  12005KT 2000     BR OVC033   17/16 Q1014=
",SBSP,2022-06-08 01:00:00
1654653600000,"METAF SBSP 080200Z 08003KT 3000     BR OVC031   17/16 Q1017=
",SBSP,2022-06-08 02:00:00
1654657200000,"METAF SBSP 080300Z 06005KT 2000     BR OVC033   17/16 Q1013=
",SBSP,2022-06-08 03:00:00
1654660800000,"METAF SBSP 080400Z 07003KT 2000     BR OVC033   17/15 Q1014=
",SBSP,2022-06-08 04:00:00
1654664400000,"METAF SBSP 080500Z 07004KT 3000     BR OVC033   17/15 Q1015=
",SBSP,2022-06-08 05:00:00
1654668000000,"METAF SBSP 080600Z 03004KT 2000     BR OVC033   17/15 Q1015=
",SBSP,2022-06-08 06:00:00
1654671600000,"METAF SBSP 080700Z 04003KT 2000     BR OVC033   16/15 Q1014=
",SBSP,2022-06-08 07:00:00
1654675200000,"METAF SBSP 080800Z 02003KT 2000     BR OVC022   16/15 Q1016=
",SBSP,2022-06-08 08:00:00
1654678800000,"METAF SBSP 080900Z 01004KT 1000     BR OVC023   16/15 Q1013=
",SBSP,2022-06-08 09:00:00
1654682400000,"METAF SBSP 081000Z 01003KT 1000     BR OVC028   16/15 Q1016=
",SBSP,2022-06-08 10:00:00
1654686000000,"METAF SBSP 081100Z  33005KT 5000     BR BKN033   17/14 Q1017=
",SBSP,2022-06-08 11:00:00
1654689600000,"METAF SBSP 081200Z  34003KT 8000       BKN033   18/14 Q1017=
",SBSP,2022-06-08 12:00:00
1654693200000,"METAF SBSP 081300Z  36002KT 9999       BKN033   19/14 Q1017=
",SBSP,2022-06-08 13:00:00
1654696800000,"METAF SBSP 081400Z  32002KT 9999       BKN027   21/14 Q1019=
",SBSP,2022-06-08 14:00:00
1654700400000,"METAF SBSP 081500Z  31004KT 9999       BKN033   22/14 Q1015=
",SBSP,2022-06-08 15:00:00
1654704000000,"METAF SBSP 081600Z  29004KT 9999       OVC030   23/14 Q1015=
",SBSP,2022-06-08 16:00:00
1654707600000,"METAF SBSP 081700Z  17005KT 9999  - RA  BKN019   21/16 Q1016=
",SBSP,2022-06-08 17:00:00
1654711200000,"METAF SBSP 081800Z  15008KT 6000    RA  OVC033   19/16 Q1013=
",SBSP,2022-06-08 18:00:00
1654714800000,"METAF SBSP 081900Z  14009KT 4000    RABR OVC033   18/16 Q1015=
",SBSP,2022-06-08 19:00:00
1654718400000,"METAF SBSP 082000Z  15007KT 3000     BR OVC033   17/15 Q1017=
",SBSP,2022-06-08 20:00:00
1654722000000,"METAF SBSP 082100Z  14005KT 3000     BR OVC031   17/15 Q1013=
",SBSP,2022-06-08 21:00:00
1654725600000,"METAF SBSP 082200Z  12005KT 3000     BR OVC029   17/15 Q1016=
",SBSP,2022-06-08 22:00:00
1654729200000,"METAF SBSP 082300Z 07003KT 3000     BR OVC032   16/15 Q1017=
",SBSP,2022-06-08 23:00:00
