hora,metar,aero,hora_dt
1654074000000,METAR SBRF 010900Z 21002KT 9999 FEW010 SCT019 FEW021TCU BKN033 24/23 Q1012=,SBRF,2022-06-01 09:00:00
1654077600000,METAR SBRF 011000Z 19014KT 9999 VCSH BKN007 BKN017 FEW021TCU BKN033 24/23 Q1012=,SBRF,2022-06-01 10:00:00
1654081200000,METAR SBRF 011100Z 19007KT 9999 SCT012 SCT023 25/24 Q1013=,SBRF,2022-06-01 11:00:00
1654084800000,METAR SBRF 011200Z 18007KT 9999 BKN016 BKN060 26/23 Q1013=,SBRF,2022-06-01 12:00:00
1654088400000,METAR SBRF 011300Z 18006KT 140V220 9999 FEW016 SCT070 28/23 Q1013=,SBRF,2022-06-01 13:00:00
1654092000000,METAR SBRF 011400Z 14004KT 9999 FEW023 SCT080 29/23 Q1012=,SBRF,2022-06-01 14:00:00
1654095600000,METAR SBRF 011500Z 14007KT 9999 FEW025 SCT090 29/23 Q1012=,SBRF,2022-06-01 15:00:00
1654099200000,METAR SBRF 011600Z 15009KT 9999 FEW025 SCT090 29/24 Q1011=,SBRF,2022-06-01 16:00:00
1654102800000,METAR SBRF 011700Z 15010KT 9999 SCT023 28/24 Q1010=,SBRF,2022-06-01 17:00:00
1654106400000,METAR SBRF 011800Z 16009KT 9999 SCT023 28/24 Q1010=,SBRF,2022-06-01 18:00:00
1654110000000,METAR SBRF 011900Z 15008KT 9999 SCT023 FEW025TCU 28/22 Q1010=,SBRF,2022-06-01 19:00:00
1654113600000,METAR SBRF 012000Z 18006KT 9999 SCT023 FEW025TCU 26/22 Q1010=,SBRF,2022-06-01 20:00:00
1654117200000,METAR SBRF 012100Z 19007KT 9999 VCSH FEW015 SCT020 26/24 Q1011=,SBRF,2022-06-01 21:00:00
1654120800000,METAR SBRF 012200Z 18006KT 9999 FEW013 BKN020 25/23 Q1011=,SBRF,2022-06-01 22:00:00
1654124400000,METAR SBRF 012300Z 22003KT 9999 VCSH FEW013 BKN020 24/24 Q1012=,SBRF,2022-06-01 23:00:00
1654041600000,METAR SBRJ 010000Z 17006KT 9999 SCT025 OVC050 23/20 Q1015=,SBRJ,2022-06-01 00:00:00
1654045200000,METAR SBRJ 010100Z 15004KT 9999 FEW020 SCT030 BKN080 23/21 Q1015=,SBRJ,2022-06-01 01:00:00
1654048800000,METAR SBRJ 010200Z VRB01KT 9999 FEW020 BKN100 23/21 Q1015=,SBRJ,2022-06-01 02:00:00
1654073400000,SPECI SBRJ 010850Z 36003KT 9999 FEW010 BKN075 22/21 Q1015=,SBRJ,2022-06-01 08:50:00
1654074000000,METAR SBRJ 010900Z 01004KT 9999 FEW010 BKN075 22/21 Q1015=,SBRJ,2022-06-01 09:00:00
1654077600000,METAR SBRJ 011000Z 36003KT 9000 FEW010 BKN100 22/21 Q1015=,SBRJ,2022-06-01 10:00:00
1654081200000,METAR SBRJ 011100Z VRB02KT 8000 FEW010 BKN100 23/21 Q1016=,SBRJ,2022-06-01 11:00:00
1654084800000,METAR SBRJ 011200Z 14004KT 9000 FEW010 BKN100 23/21 Q1016=,SBRJ,2022-06-01 12:00:00
1654088400000,METAR SBRJ 011300Z 15006KT 8000 FEW008 SCT015 24/21 Q1017=,SBRJ,2022-06-01 13:00:00
1654092000000,METAR SBRJ 011400Z 14007KT 8000 SCT012 25/22 Q1016=,SBRJ,2022-06-01 14:00:00
1654095600000,METAR SBRJ 011500Z 14009KT 8000 SCT012 24/22 Q1015=,SBRJ,2022-06-01 15:00:00
1654099200000,METAR SBRJ 011600Z 16010KT 9000 FEW012 24/22 Q1014=,SBRJ,2022-06-01 16:00:00
1654102800000,METAR SBRJ 011700Z 16010KT 8000 FEW012 24/21 Q1013=,SBRJ,2022-06-01 17:00:00
1654106400000,METAR SBRJ 011800Z 16011KT 9000 FEW010 24/22 Q1012=,SBRJ,2022-06-01 18:00:00
1654110000000,METAR SBRJ 011900Z 16009KT 9999 FEW010 24/21 Q1012=,SBRJ,2022-06-01 19:00:00
1654113600000,METAR SBRJ 012000Z 17011KT 9999 FEW010 23/22 Q1012=,SBRJ,2022-06-01 20:00:00
1654117200000,METAR SBRJ 012100Z 19010KT 9999 FEW010 24/22 Q1012=,SBRJ,2022-06-01 21:00:00
1654120800000,METAR SBRJ 012200Z 19010KT 9999 FEW010 24/22 Q1013=,SBRJ,2022-06-01 22:00:00
1654124400000,METAR SBRJ 012300Z 18008KT 9999 FEW010 24/22 Q1013=,SBRJ,2022-06-01 23:00:00
1654041600000,METAR SBSP 010000Z 15008KT 9999 FEW005 OVC007 15/13 Q1020=,SBSP,2022-06-01 00:00:00
1654045200000,METAR SBSP 010100Z 12006KT 090V160 9999 SCT006 OVC008 15/14 Q1020=,SBSP,2022-06-01 01:00:00
1654048800000,METAR SBSP 010200Z 17005KT 9999 SCT006 OVC008 15/14 Q1020=,SBSP,2022-06-01 02:00:00
1654048860000,SPECI SBSP 010201Z 17005KT 9999 SCT006 OVC008 15/14 Q1020=,SBSP,2022-06-01 02:01:00
1654050360000,SPECI SBSP 010226Z AUTO 15007KT 9999 BKN006 OVC014 15/14 Q1019=,SBSP,2022-06-01 02:26:00
1654051440000,SPECI SBSP 010244Z AUTO 15006KT 9999 SCT005 OVC007 15/14 Q1020=,SBSP,2022-06-01 02:44:00
1654052400000,METAR SBSP 010300Z AUTO 17006KT 9999 SCT004 OVC007 15/14 Q1020=,SBSP,2022-06-01 03:00:00
1654056000000,METAR SBSP 010400Z AUTO 17005KT 9999 SCT003 OVC005 15/14 Q1020=,SBSP,2022-06-01 04:00:00
1654058220000,SPECI SBSP 010437Z AUTO 17005KT 9999 BKN004 OVC013 15/14 Q1019=,SBSP,2022-06-01 04:37:00
1654059000000,SPECI SBSP 010450Z AUTO 18006KT 9999 OVC005 15/14 Q1019=,SBSP,2022-06-01 04:50:00
1654059180000,SPECI SBSP 010453Z AUTO 18006KT 9999 BKN004 OVC013 15/14 Q1019=,SBSP,2022-06-01 04:53:00
1654059600000,METAR SBSP 010500Z AUTO 18006KT 9999 BKN004 OVC013 15/14 Q1019=,SBSP,2022-06-01 05:00:00
1654060740000,SPECI SBSP 010519Z AUTO 14004KT 9999 -RA BKN004 BKN007 OVC014 15/14 Q1019=,SBSP,2022-06-01 05:19:00
1654061460000,SPECI SBSP 010531Z AUTO 14005KT 9999 -RA SCT003 BKN005 OVC013 15/14 Q1019=,SBSP,2022-06-01 05:31:00
1654062960000,SPECI SBSP 010556Z AUTO 11004KT 070V130 9999 -RA SCT003 BKN006 OVC015 15/14 Q1018=,SBSP,2022-06-01 05:56:00
1654063020000,SPECI SBSP 010557Z AUTO 11004KT 060V130 9999 -RA SCT003 BKN006 OVC013 15/14 Q1018=,SBSP,2022-06-01 05:57:00
1654063200000,METAR SBSP 010600Z AUTO 11004KT 060V130 9999 -RA SCT003 BKN006 OVC013 15/14 Q1018=,SBSP,2022-06-01 06:00:00
1654064580000,SPECI SBSP 010623Z AUTO 06004KT 030V090 9999 -RA BKN004 OVC014 15/14 Q1019=,SBSP,2022-06-01 06:23:00
1654066500000,SPECI SBSP 010655Z AUTO 12003KT 080V190 9999 -RA BKN005 OVC014 15/14 Q1019=,SBSP,2022-06-01 06:55:00
1654066800000,METAR SBSP 010700Z AUTO 12003KT 080V190 9999 -RA BKN005 OVC014 15/14 Q1019=,SBSP,2022-06-01 07:00:00
1654067100000,SPECI SBSP 010705Z AUTO 00000KT 9999 -RA OVC004 15/14 Q1019=,SBSP,2022-06-01 07:05:00
1654068300000,SPECI SBSP 010725Z AUTO 17003KT 9999 -RA SCT004 BKN010 OVC013 15/14 Q1019=,SBSP,2022-06-01 07:25:00
1654068360000,SPECI SBSP 010726Z AUTO 17003KT 9999 -RA BKN004 OVC013 15/14 Q1019=,SBSP,2022-06-01 07:26:00
1654069020000,SPECI SBSP 010737Z AUTO VRB02KT 9999 FEW004 SCT006 OVC013 15/14 Q1019=,SBSP,2022-06-01 07:37:00
1654069380000,SPECI SBSP 010743Z AUTO 18003KT 9999 SCT005 BKN011 OVC013 15/14 Q1019=,SBSP,2022-06-01 07:43:00
1654069740000,SPECI SBSP 010749Z AUTO 18003KT 9999 SCT005 BKN009 OVC013 15/14 Q1019=,SBSP,2022-06-01 07:49:00
1654070400000,METAR SBSP 010800Z AUTO 18004KT 9999 SCT005 BKN009 OVC012 15/14 Q1019=,SBSP,2022-06-01 08:00:00
1654071060000,SPECI SBSP 010811Z AUTO 16005KT 9999 -RA BKN005 OVC009 15/14 Q1019=,SBSP,2022-06-01 08:11:00
1654071240000,SPECI SBSP 010814Z AUTO 17005KT 9000 -RA BKN004 OVC006 15/14 Q1019=,SBSP,2022-06-01 08:14:00
1654072680000,SPECI SBSP 010838Z AUTO 17004KT 9999 -RA SCT003 BKN005 OVC009 15/14 Q1019=,SBSP,2022-06-01 08:38:00
1654073280000,SPECI SBSP 010848Z AUTO 15003KT 9999 -RA SCT003 BKN005 OVC010 15/14 Q1019=,SBSP,2022-06-01 08:48:00
1654074000000,METAR SBSP 010900Z 14004KT 8000 SCT004 OVC010 15/14 Q1019=,SBSP,2022-06-01 09:00:00
1654077600000,METAR SBSP 011000Z 10003KT 8000 -RA SCT009 OVC011 15/14 Q1020=,SBSP,2022-06-01 10:00:00
1654078560000,SPECI SBSP 011016Z 07003KT 030V160 9000 -RA SCT015 SCT023 15/14 Q1020=,SBSP,2022-06-01 10:16:00
1654081200000,METAR SBSP 011100Z 09004KT 060V120 9999 -RA SCT007 SCT023 16/15 Q1020=,SBSP,2022-06-01 11:00:00
1654083180000,SPECI SBSP 011133Z 09003KT 9000 SCT005 BKN007 16/15 Q1021=,SBSP,2022-06-01 11:33:00
1654084800000,METAR SBSP 011200Z 08003KT 030V130 9999 -RA SCT005 BKN006 16/15 Q1021=,SBSP,2022-06-01 12:00:00
1654088400000,METAR SBSP 011300Z 06004KT 9999 SCT006 OVC007 17/15 Q1021=,SBSP,2022-06-01 13:00:00
1654092000000,METAR SBSP 011400Z 07003KT 040V100 9999 FEW007 SCT008 18/16 Q1020=,SBSP,2022-06-01 14:00:00
1654095600000,METAR SBSP 011500Z 03003KT 350V090 9999 SCT009 20/16 Q1019=,SBSP,2022-06-01 15:00:00
1654099200000,METAR SBSP 011600Z 36002KT 9999 SCT040 BKN070 21/16 Q1018=,SBSP,2022-06-01 16:00:00
1654102800000,METAR SBSP 011700Z 05003KT 9999 FEW040 21/16 Q1016=,SBSP,2022-06-01 17:00:00
1654106400000,METAR SBSP 011800Z 08002KT CAVOK 22/16 Q1016=,SBSP,2022-06-01 18:00:00
1654110000000,METAR SBSP 011900Z 21006KT 170V250 9000 FEW021 21/18 Q1016=,SBSP,2022-06-01 19:00:00
1654111680000,SPECI SBSP 011928Z 18008KT 5000 BR SCT006 19/17 Q1016=,SBSP,2022-06-01 19:28:00
1654112340000,SPECI SBSP 011939Z 19008KT 4500 BR SCT004 BKN006 19/17 Q1016=,SBSP,2022-06-01 19:39:00
1654113600000,METAR COR SBSP 012000Z 19008KT 4500 2200S BR SCT003 BKN005 19/17 Q1017=,SBSP,2022-06-01 20:00:00
1654115040000,SPECI SBSP 012024Z 15006KT 4000 1800S R17/P2000D R35/P2000 BR SCT002 BKN004 18/16 Q1017=,SBSP,2022-06-01 20:24:00
1654117200000,METAR SBSP 012100Z 16005KT 4400 2100S BR SCT001 BKN004 18/16 Q1017=,SBSP,2022-06-01 21:00:00
1654118340000,SPECI SBSP 012119Z 17006KT 3000 BR SCT001 BKN003 17/16 Q1017=,SBSP,2022-06-01 21:19:00
1654119180000,SPECI SBSP 012133Z 17005KT 1500 R17/P2000N R35/P2000N BR SCT001 BKN002 17/16 Q1017=,SBSP,2022-06-01 21:33:00
1654120800000,METAR SBSP 012200Z 16004KT 1900 R35/P2000N R17/P2000N BR OVC002 17/16 Q1017=,SBSP,2022-06-01 22:00:00
1654124400000,METAR COR SBSP 012300Z 13002KT 5000 BR SCT002 BKN005 17/16 Q1018=,SBSP,2022-06-01 23:00:00
1654041600000,METAR SBSV 010000Z 11008KT 9999 FEW023 27/21 Q1014=,SBSV,2022-06-01 00:00:00
1654045200000,METAR SBSV 010100Z 11009KT 9999 FEW023 27/21 Q1014=,SBSV,2022-06-01 01:00:00
1654048800000,METAR SBSV 010200Z 11007KT 9999 FEW023 27/21 Q1014=,SBSV,2022-06-01 02:00:00
1654052400000,METAR SBSV 010300Z 11008KT 9999 FEW023 27/21 Q1014=,SBSV,2022-06-01 03:00:00
1654056000000,METAR SBSV 010400Z 11005KT 9999 SCT023 27/22 Q1013=,SBSV,2022-06-01 04:00:00
1654059600000,METAR SBSV 010500Z 12007KT 9999 SCT023 27/21 Q1013=,SBSV,2022-06-01 05:00:00
1654063200000,METAR SBSV 010600Z 13005KT 9999 SCT023 27/21 Q1013=,SBSV,2022-06-01 06:00:00
1654066800000,METAR SBSV 010700Z 13006KT 9999 SCT023 27/22 Q1012=,SBSV,2022-06-01 07:00:00
1654070400000,METAR SBSV 010800Z 13005KT 9999 SCT023 27/21 Q1013=,SBSV,2022-06-01 08:00:00
1654074000000,METAR SBSV 010900Z 14004KT 9999 SCT023 27/22 Q1013=,SBSV,2022-06-01 09:00:00
1654077600000,METAR SBSV 011000Z 15006KT 9999 SCT023 27/22 Q1014=,SBSV,2022-06-01 10:00:00
1654081200000,METAR SBSV 011100Z 15007KT 9999 SCT023 28/22 Q1015=,SBSV,2022-06-01 11:00:00
1654084800000,METAR SBSV 011200Z 15008KT 9999 SCT023 29/22 Q1015=,SBSV,2022-06-01 12:00:00
1654088400000,METAR SBSV 011300Z 15009KT 110V180 9999 SCT023 29/22 Q1015=,SBSV,2022-06-01 13:00:00
1654092000000,METAR SBSV 011400Z 16009KT 130V210 9999 SCT023 29/22 Q1015=,SBSV,2022-06-01 14:00:00
1654095600000,METAR SBSV 011500Z 15011KT 9999 SCT023 30/22 Q1014=,SBSV,2022-06-01 15:00:00
1654099200000,METAR SBSV 011600Z 16012KT 9999 SCT023 30/22 Q1013=,SBSV,2022-06-01 16:00:00
1654102800000,METAR SBSV 011700Z 15011KT 130V190 9999 VCSH SCT023 FEW026TCU 30/23 Q1013=,SBSV,2022-06-01 17:00:00
1654106400000,METAR SBSV 011800Z 16010KT 9999 SCT023 FEW026TCU 30/22 Q1012=,SBSV,2022-06-01 18:00:00
1654110000000,METAR SBSV 011900Z 17009KT 9999 SCT023 29/22 Q1012=,SBSV,2022-06-01 19:00:00
1654113600000,METAR SBSV 012000Z 16009KT 9999 SCT023 28/22 Q1012=,SBSV,2022-06-01 20:00:00
1654117200000,METAR SBSV 012100Z 17007KT 9999 SCT023 BKN080 28/23 Q1012=,SBSV,2022-06-01 21:00:00
1654120800000,METAR SBSV 012200Z 15011KT 9999 SCT023 BKN080 26/23 Q1013=,SBSV,2022-06-01 22:00:00
1654124400000,METAR SBSV 012300Z 15004KT 100V190 9999 SCT023 BKN080 26/23 Q1013=,SBSV,2022-06-01 23:00:00
1654128000000,METAR SBBR 020000Z 09002KT CAVOK 22/10 Q1019=,SBBR,2022-06-02 00:00:00
1654131600000,METAR SBBR 020100Z VRB01KT CAVOK 20/10 Q1019=,SBBR,2022-06-02 01:00:00
1654135200000,METAR SBBR 020200Z 29001KT CAVOK 17/10 Q1019=,SBBR,2022-06-02 02:00:00
1654138800000,METAR SBBR 020300Z 00000KT CAVOK 17/10 Q1019=,SBBR,2022-06-02 03:00:00
1654142400000,METAR SBBR 020400Z 27002KT CAVOK 15/10 Q1019=,SBBR,2022-06-02 04:00:00
1654146000000,METAR SBBR 020500Z 00000KT CAVOK 14/10 Q1019=,SBBR,2022-06-02 05:00:00
1654149600000,METAR SBBR 020600Z 28002KT CAVOK 15/10 Q1018=,SBBR,2022-06-02 06:00:00
1654153200000,METAR SBBR 020700Z 24002KT CAVOK 14/10 Q1018=,SBBR,2022-06-02 07:00:00
1654156800000,METAR SBBR 020800Z 27002KT CAVOK 13/10 Q1018=,SBBR,2022-06-02 08:00:00
1654160400000,METAR SBBR 020900Z 26003KT CAVOK 13/10 Q1019=,SBBR,2022-06-02 09:00:00
1654164000000,METAR SBBR 021000Z 28002KT CAVOK 14/10 Q1020=,SBBR,2022-06-02 10:00:00
1654167600000,METAR SBBR 021100Z 28002KT CAVOK 16/11 Q1020=,SBBR,2022-06-02 11:00:00
1654171200000,METAR SBBR 021200Z VRB01KT CAVOK 21/11 Q1021=,SBBR,2022-06-02 12:00:00
1654174800000,METAR SBBR 021300Z 07006KT 030V090 CAVOK 23/11 Q1021=,SBBR,2022-06-02 13:00:00
1654178400000,METAR SBBR 021400Z 07004KT 010V120 CAVOK 25/12 Q1021=,SBBR,2022-06-02 14:00:00
1654182000000,METAR SBBR 021500Z 35004KT 290V090 CAVOK 27/11 Q1020=,SBBR,2022-06-02 15:00:00
1654185600000,METAR SBBR 021600Z 30005KT CAVOK 28/09 Q1019=,SBBR,2022-06-02 16:00:00
1654189200000,METAR SBBR 021700Z 19006KT 130V230 9999 FEW040 28/10 Q1018=,SBBR,2022-06-02 17:00:00
1654192800000,METAR SBBR 021800Z VRB01KT 9999 FEW045 29/10 Q1018=,SBBR,2022-06-02 18:00:00
1654196400000,METAR SBBR 021900Z 17005KT 130V210 CAVOK 29/11 Q1017=,SBBR,2022-06-02 19:00:00
1654200000000,METAR SBBR 022000Z 17008KT CAVOK 28/11 Q1017=,SBBR,2022-06-02 20:00:00
1654203600000,METAR SBBR 022100Z 18006KT 150V210 CAVOK 26/11 Q1018=,SBBR,2022-06-02 21:00:00
1654207200000,METAR SBBR 022200Z 19004KT CAVOK 24/11 Q1019=,SBBR,2022-06-02 22:00:00
1654210800000,METAR SBBR 022300Z 19003KT CAVOK 22/10 Q1019=,SBBR,2022-06-02 23:00:00
1654128000000,METAR SBCF 020000Z 09010KT CAVOK 21/16 Q1019=,SBCF,2022-06-02 00:00:00
1654131600000,METAR SBCF 020100Z 08007KT CAVOK 20/15 Q1019=,SBCF,2022-06-02 01:00:00
1654135200000,METAR SBCF 020200Z 13004KT 100V160 CAVOK 19/15 Q1019=,SBCF,2022-06-02 02:00:00
1654138800000,METAR SBCF 020300Z 11005KT CAVOK 19/15 Q1019=,SBCF,2022-06-02 03:00:00
1654142400000,METAR SBCF 020400Z 14002KT CAVOK 18/15 Q1019=,SBCF,2022-06-02 04:00:00
1654146000000,METAR SBCF 020500Z 12003KT CAVOK 18/15 Q1018=,SBCF,2022-06-02 05:00:00
1654149600000,METAR SBCF 020600Z VRB02KT CAVOK 17/15 Q1018=,SBCF,2022-06-02 06:00:00
1654153200000,METAR SBCF 020700Z VRB02KT CAVOK 17/15 Q1018=,SBCF,2022-06-02 07:00:00
1654156800000,METAR SBCF 020800Z VRB01KT CAVOK 16/15 Q1018=,SBCF,2022-06-02 08:00:00
1654160400000,METAR SBCF 020900Z 12002KT CAVOK 17/15 Q1018=,SBCF,2022-06-02 09:00:00
1654164000000,METAR SBCF 021000Z 15002KT CAVOK 15/13 Q1019=,SBCF,2022-06-02 10:00:00
1654167600000,METAR SBCF 021100Z 19002KT CAVOK 16/15 Q1019=,SBCF,2022-06-02 11:00:00
1654171200000,METAR SBCF 021200Z 02005KT CAVOK 21/15 Q1020=,SBCF,2022-06-02 12:00:00
1654174800000,METAR SBCF 021300Z 24002KT CAVOK 23/15 Q1020=,SBCF,2022-06-02 13:00:00
1654178400000,METAR SBCF 021400Z 33005KT CAVOK 24/15 Q1020=,SBCF,2022-06-02 14:00:00
1654182000000,METAR SBCF 021500Z 29007KT CAVOK 26/15 Q1019=,SBCF,2022-06-02 15:00:00
1654185600000,METAR SBCF 021600Z 34005KT CAVOK 27/15 Q1018=,SBCF,2022-06-02 16:00:00
1654189200000,METAR SBCF 021700Z 26007KT 9999 FEW040 28/14 Q1017=,SBCF,2022-06-02 17:00:00
1654192800000,METAR SBCF 021800Z 25006KT 9999 FEW040 28/14 Q1017=,SBCF,2022-06-02 18:00:00
1654196400000,METAR SBCF 021900Z 22004KT CAVOK 27/14 Q1017=,SBCF,2022-06-02 19:00:00
1654200000000,METAR SBCF 022000Z 22004KT CAVOK 26/15 Q1017=,SBCF,2022-06-02 20:00:00
1654203600000,METAR SBCF 022100Z 23003KT CAVOK 24/14 Q1018=,SBCF,2022-06-02 21:00:00
1654207200000,METAR SBCF 022200Z 20002KT CAVOK 23/14 Q1018=,SBCF,2022-06-02 22:00:00
1654210800000,METAR SBCF 022300Z 21002KT CAVOK 22/14 Q1019=,SBCF,2022-06-02 23:00:00
1654128000000,METAR SBCT 020000Z 04005KT 8000 -RA SCT003 BKN006 OVC011 13/13 Q1017=,SBCT,2022-06-02 00:00:00
1654131600000,METAR SBCT 020100Z 08003KT 040V200 9000 BKN003 OVC012 13/13 Q1017=,SBCT,2022-06-02 01:00:00
1654135200000,METAR SBCT 020200Z 10002KT 8000 OVC003 13/13 Q1017=,SBCT,2022-06-02 02:00:00
1654138800000,METAR SBCT 020300Z 04005KT 8000 OVC003 13/13 Q1017=,SBCT,2022-06-02 03:00:00
1654142400000,METAR SBCT 020400Z 04004KT 6000 OVC003 13/13 Q1016=,SBCT,2022-06-02 04:00:00
1654146000000,METAR SBCT 020500Z 23012KT 4000 RA BKN002 OVC009 14/14 Q1017 RERA=,SBCT,2022-06-02 05:00:00
1654146780000,SPECI SBCT 020513Z 33005KT 4000 TSRA BKN004 BKN009 FEW035CB 14/14 Q1016 RERA=,SBCT,2022-06-02 05:13:00
1654149600000,METAR SBCT 020600Z 35006KT 8000 BKN005 BKN045 14/14 Q1016 RETSRA=,SBCT,2022-06-02 06:00:00
1654153200000,METAR SBCT 020700Z 03002KT 8000 -RA BKN005 OVC040 14/14 Q1015=,SBCT,2022-06-02 07:00:00
1654156800000,METAR SBCT 020800Z 26005KT 4000 RA BKN006 OVC040 14/14 Q1016=,SBCT,2022-06-02 08:00:00
1654160400000,METAR SBCT 020900Z 33003KT 4000 RA SCT006 BKN045 OVC070 14/14 Q1017=,SBCT,2022-06-02 09:00:00
1654164000000,METAR SBCT 021000Z 31004KT 4000 RA SCT005 BKN025 OVC070 14/14 Q1017=,SBCT,2022-06-02 10:00:00
1654167600000,METAR SBCT 021100Z 00000KT 4000 RA BR BKN008 OVC040 14/14 Q1018=,SBCT,2022-06-02 11:00:00
1654171200000,METAR SBCT 021200Z VRB04KT 6000 -RA BKN012 OVC050 15/15 Q1019 RERA=,SBCT,2022-06-02 12:00:00
1654174800000,METAR SBCT 021300Z 25003KT 7000 SCT014 BKN050 14/14 Q1019=,SBCT,2022-06-02 13:00:00
1654178400000,METAR SBCT 021400Z 28004KT 200V350 4000 -RA BR SCT010 OVC040 14/14 Q1019=,SBCT,2022-06-02 14:00:00
1654182000000,METAR SBCT 021500Z VRB02KT 5000 -RA BKN014 OVC050 14/14 Q1019=,SBCT,2022-06-02 15:00:00
1654185600000,METAR COR SBCT 021600Z 17003KT 6000 -RA BKN012 OVC050 14/14 Q1018=,SBCT,2022-06-02 16:00:00
1654189200000,METAR SBCT 021700Z VRB02KT 8000 -RA FEW005 BKN014 OVC070 14/14 Q1017=,SBCT,2022-06-02 17:00:00
1654192800000,METAR SBCT 021800Z 03004KT 5000 -RA FEW002 BKN010 OVC070 14/14 Q1017=,SBCT,2022-06-02 18:00:00
1654194600000,SPECI SBCT 021830Z 06004KT 3000 -RA FEW002 BKN010 OVC070 14/14 Q1017=,SBCT,2022-06-02 18:30:00
1654196400000,METAR SBCT 021900Z 05004KT 010V110 4000 -RA FEW003 BKN010 OVC070 14/14 Q1017=,SBCT,2022-06-02 19:00:00
1654200000000,METAR SBCT 022000Z 05004KT 4000 -RA SCT004 BKN010 OVC025 14/14 Q1017=,SBCT,2022-06-02 20:00:00
1654203600000,METAR SBCT 022100Z 09006KT 5000 -RA SCT004 BKN010 OVC025 13/13 Q1017=,SBCT,2022-06-02 21:00:00
1654205700000,SPECI SBCT 022135Z 12004KT 2500 -RA BR SCT004 BKN010 OVC025 13/13 Q1017=,SBCT,2022-06-02 21:35:00
1654207200000,METAR SBCT 022200Z 13005KT 100V160 2000 RA BR SCT004 BKN008 OVC015 12/12 Q1018=,SBCT,2022-06-02 22:00:00
1654208700000,SPECI SBCT 022225Z 14008KT 100V170 3000 -RA BR BKN008 OVC015 12/12 Q1018 RERA=,SBCT,2022-06-02 22:25:00
1654210800000,METAR SBCT 022300Z 11006KT 4000 -RA BR BKN008 OVC015 12/12 Q1019 RERA=,SBCT,2022-06-02 23:00:00
1654128000000,METAR SBFL 020000Z 08002KT 4000 -RA BKN008 OVC025 14/14 Q1016=,SBFL,2022-06-02 00:00:00
1654131600000,METAR SBFL 020100Z 25001KT 9000 -RA BKN008 OVC025 14/13 Q1016=,SBFL,2022-06-02 01:00:00
1654135200000,METAR SBFL 020200Z 20010KT 170V230 8000 -RA BKN008 OVC020 14/13 Q1016=,SBFL,2022-06-02 02:00:00
1654138800000,METAR SBFL 020300Z 12006KT 8000 BKN008 OVC020 14/13 Q1015 RERA=,SBFL,2022-06-02 03:00:00
1654142400000,METAR SBFL 020400Z 18008KT 140V230 8000 -DZ BKN010 OVC020 14/12 Q1015=,SBFL,2022-06-02 04:00:00
1654146000000,METAR SBFL 020500Z 19008G18KT 8000 -RA BKN010 OVC020 14/12 Q1015=,SBFL,2022-06-02 05:00:00
1654149600000,METAR SBFL 020600Z 20008KT 8000 -RA BKN010 OVC020 15/12 Q1019=,SBFL,2022-06-02 06:00:00
1654153200000,METAR SBFL 020700Z 20009KT 9999 -RA SCT010 OVC020 15/12 Q1014=,SBFL,2022-06-02 07:00:00
1654156800000,METAR SBFL 020800Z 23005KT 9999 FEW010 BKN020 15/12 Q1015=,SBFL,2022-06-02 08:00:00
1654160400000,METAR SBFL 020900Z 21006KT 160V280 9999 SCT010 BKN020 16/12 Q1015=,SBFL,2022-06-02 09:00:00
1654164000000,METAR SBFL 021000Z 24003KT 150V300 9999 SCT012 OVC025 16/12 Q1015=,SBFL,2022-06-02 10:00:00
1654167600000,METAR SBFL 021100Z 21007KT 9999 SCT020 OVC040 16/12 Q1016=,SBFL,2022-06-02 11:00:00
1654171200000,METAR SBFL 021200Z 22010KT 9999 VCSH SCT020 OVC040 16/12 Q1017=,SBFL,2022-06-02 12:00:00
1654174800000,METAR SBFL 021300Z 20006KT 9999 SCT015 BKN040 16/12 Q1017=,SBFL,2022-06-02 13:00:00
1654178400000,METAR SBFL 021400Z 19007KT 9999 SCT020 BKN040 17/12 Q1017=,SBFL,2022-06-02 14:00:00
1654182000000,METAR SBFL 021500Z 20007KT 9999 SCT020 BKN040 17/12 Q1017=,SBFL,2022-06-02 15:00:00
1654185600000,METAR SBFL 021600Z 20006KT 9999 SCT020 BKN036 15/13 Q1017=,SBFL,2022-06-02 16:00:00
1654189200000,METAR SBFL 021700Z 17004KT 9999 SCT020 BKN040 16/13 Q1016=,SBFL,2022-06-02 17:00:00
1654192800000,METAR SBFL 021800Z 18009KT 100V230 9999 FEW009 BKN040 OVC100 16/13 Q1015=,SBFL,2022-06-02 18:00:00
1654196400000,METAR SBFL 021900Z 20014G25KT 160V220 9999 FEW009 BKN040 OVC100 16/12 Q1015=,SBFL,2022-06-02 19:00:00
1654200000000,METAR SBFL 022000Z 20012G22KT 170V230 9999 FEW009 BKN040 OVC100 15/12 Q1016=,SBFL,2022-06-02 20:00:00
1654203600000,METAR SBFL 022100Z 20013KT 9999 OVC046 15/11 Q1017=,SBFL,2022-06-02 21:00:00
1654207200000,METAR SBFL 022200Z 19011KT 160V220 9999 OVC046 15/11 Q1018=,SBFL,2022-06-02 22:00:00
1654210800000,METAR SBFL 022300Z 19012KT 9999 OVC046 15/11 Q1018=,SBFL,2022-06-02 23:00:00
